"id","citizen_id","status","opened_at"
"2222","2222","CLOSED","3/1/2018 7:26:29 AM"
"2223","2223","UNDER_INVESTIGATION","2/22/2018 2:26:29 PM"
"2224","2224","OPEN","2/16/2024 8:26:29 PM"
"2225","2225","CLOSED","11/16/2023 10:26:29 AM"
"2226","2226","UNDER_INVESTIGATION","7/24/2017 2:26:29 AM"
"2227","2227","OPEN","4/2/2025 8:26:29 PM"
"2228","2228","CLOSED","11/18/2016 5:26:29 AM"
"2229","2229","UNDER_INVESTIGATION","4/2/2024 6:26:29 PM"
"2230","2230","OPEN","1/14/2017 6:26:29 AM"
"2231","2231","CLOSED","5/14/2023 1:26:29 PM"
"2232","2232","UNDER_INVESTIGATION","11/23/2016 4:26:29 PM"
"2233","2233","OPEN","11/15/2022 12:26:29 PM"
"2234","2234","CLOSED","10/5/2017 9:26:29 PM"
"2235","2235","UNDER_INVESTIGATION","5/13/2022 7:26:29 PM"
"2236","2236","OPEN","4/2/2017 8:26:29 PM"
"2237","2237","CLOSED","8/19/2017 2:26:29 PM"
"2238","2238","UNDER_INVESTIGATION","1/30/2021 7:26:29 AM"
"2239","2239","OPEN","11/16/2022 12:26:29 AM"
"2240","2240","CLOSED","5/4/2024 10:26:29 PM"
"2241","2241","UNDER_INVESTIGATION","8/17/2024 10:26:29 AM"
"2242","2242","OPEN","11/24/2020 9:26:29 AM"
"2243","2243","CLOSED","12/15/2021 12:26:29 AM"
"2244","2244","UNDER_INVESTIGATION","1/28/2018 12:26:29 PM"
"2245","2245","OPEN","3/11/2019 8:26:29 PM"
"2246","2246","CLOSED","3/8/2024 10:26:29 PM"
"2247","2247","UNDER_INVESTIGATION","12/21/2025 12:26:29 PM"
"2248","2248","OPEN","2/5/2020 11:26:29 PM"
"2249","2249","CLOSED","3/5/2022 6:26:29 AM"
"2250","2250","UNDER_INVESTIGATION","6/14/2019 4:26:29 AM"
"2251","2251","OPEN","7/4/2026 7:26:29 AM"
"2252","2252","CLOSED","9/17/2022 10:26:29 PM"
"2253","2253","UNDER_INVESTIGATION","5/3/2021 6:26:29 PM"
"2254","2254","OPEN","1/22/2019 6:26:29 AM"
"2255","2255","CLOSED","6/23/2022 4:26:29 AM"
"2256","2256","UNDER_INVESTIGATION","10/17/2018 1:26:29 PM"
"2257","2257","OPEN","9/9/2017 10:26:29 PM"
"2258","2258","CLOSED","2/4/2025 11:26:29 PM"
"2259","2259","UNDER_INVESTIGATION","6/14/2019 4:26:29 AM"
"2260","2260","OPEN","8/11/2016 5:26:29 PM"
"2261","2261","CLOSED","4/1/2023 3:26:29 AM"
"2262","2262","UNDER_INVESTIGATION","7/5/2024 3:26:29 PM"
"2263","2263","OPEN","10/20/2016 2:26:29 PM"
"2264","2264","CLOSED","6/12/2023 12:26:29 PM"
"2265","2265","UNDER_INVESTIGATION","4/2/2019 7:26:29 PM"
"2266","2266","OPEN","7/3/2017 7:26:29 AM"
"2267","2267","CLOSED","7/3/2017 4:26:29 PM"
"2268","2268","UNDER_INVESTIGATION","11/17/2023 9:26:29 AM"
"2269","2269","OPEN","4/20/2022 1:26:29 PM"
"2270","2270","CLOSED","11/24/2023 6:26:29 AM"
"2271","2271","UNDER_INVESTIGATION","10/26/2025 2:26:29 PM"
"2272","2272","OPEN","11/9/2016 1:26:29 AM"
"2273","2273","CLOSED","7/19/2019 11:26:29 AM"
"2274","2274","UNDER_INVESTIGATION","6/25/2026 8:26:29 AM"
"2275","2275","OPEN","5/6/2022 7:26:29 AM"
"2276","2276","CLOSED","7/15/2024 4:26:29 AM"
"2277","2277","UNDER_INVESTIGATION","12/3/2017 2:26:29 PM"
"2278","2278","OPEN","5/25/2023 6:26:29 AM"
"2279","2279","CLOSED","2/27/2023 1:26:29 AM"
"2280","2280","UNDER_INVESTIGATION","2/13/2024 9:26:29 AM"
"2281","2281","OPEN","2/7/2023 3:26:29 AM"
"2282","2282","CLOSED","4/24/2019 3:26:29 AM"
"2283","2283","UNDER_INVESTIGATION","6/19/2024 7:26:29 PM"
"2284","2284","OPEN","4/11/2018 7:26:29 AM"
"2285","2285","CLOSED","3/17/2025 4:26:29 AM"
"2286","2286","UNDER_INVESTIGATION","11/29/2016 8:26:29 AM"
"2287","2287","OPEN","8/20/2021 6:26:29 PM"
"2288","2288","CLOSED","2/27/2017 9:26:29 PM"
"2289","2289","UNDER_INVESTIGATION","1/12/2021 9:26:29 PM"
"2290","2290","OPEN","4/24/2026 4:26:29 PM"
"2291","2291","CLOSED","8/16/2021 8:26:29 AM"
"2292","2292","UNDER_INVESTIGATION","6/1/2024 6:26:29 AM"
"2293","2293","OPEN","3/23/2019 10:26:29 AM"
"2294","2294","CLOSED","6/13/2018 3:26:29 AM"
"2295","2295","UNDER_INVESTIGATION","10/5/2018 5:26:29 PM"
"2296","2296","OPEN","1/4/2026 9:26:29 AM"
"2297","2297","CLOSED","11/21/2019 7:26:29 PM"
"2298","2298","UNDER_INVESTIGATION","2/17/2022 6:26:29 PM"
"2299","2299","OPEN","8/28/2016 7:26:29 AM"
"2300","2300","CLOSED","9/9/2016 4:26:29 AM"
"2301","2301","UNDER_INVESTIGATION","11/5/2018 1:26:29 PM"
"2302","2302","OPEN","8/31/2021 11:26:29 PM"
"2303","2303","CLOSED","6/9/2018 1:26:29 AM"
"2304","2304","UNDER_INVESTIGATION","7/29/2021 1:26:29 AM"
"2305","2305","OPEN","3/5/2021 3:26:29 AM"
"2306","2306","CLOSED","3/9/2024 8:26:29 AM"
"2307","2307","UNDER_INVESTIGATION","12/9/2021 6:26:29 AM"
"2308","2308","OPEN","2/24/2025 1:26:29 AM"
"2309","2309","CLOSED","10/29/2016 1:26:29 AM"
"2310","2310","UNDER_INVESTIGATION","9/27/2022 10:26:29 PM"
"2311","2311","OPEN","3/15/2020 2:26:29 AM"
"2312","2312","CLOSED","4/18/2017 10:26:29 AM"
"2313","2313","UNDER_INVESTIGATION","8/17/2017 8:26:29 AM"
"2314","2314","OPEN","3/5/2020 8:26:29 PM"
"2315","2315","CLOSED","4/24/2018 8:26:29 PM"
"2316","2316","UNDER_INVESTIGATION","9/9/2023 3:26:29 AM"
"2317","2317","OPEN","4/11/2021 9:26:29 AM"
"2318","2318","CLOSED","5/28/2017 5:26:29 AM"
"2319","2319","UNDER_INVESTIGATION","7/1/2023 8:26:29 PM"
"2320","2320","OPEN","2/3/2019 10:26:29 PM"
"2321","2321","CLOSED","5/11/2021 1:26:29 PM"
"2322","2322","UNDER_INVESTIGATION","7/24/2021 12:26:29 PM"
"2323","2323","OPEN","2/8/2019 8:26:29 AM"
"2324","2324","CLOSED","9/8/2017 3:26:29 PM"
"2325","2325","UNDER_INVESTIGATION","9/3/2022 12:26:29 PM"
"2326","2326","OPEN","4/7/2025 11:26:29 AM"
"2327","2327","CLOSED","7/25/2022 7:26:29 PM"
"2328","2328","UNDER_INVESTIGATION","8/31/2023 11:26:29 AM"
"2329","2329","OPEN","4/16/2019 11:26:29 PM"
"2330","2330","CLOSED","3/15/2021 7:26:29 PM"
"2331","2331","UNDER_INVESTIGATION","1/13/2018 6:26:29 PM"
"2332","2332","OPEN","4/17/2023 7:26:29 AM"
"2333","2333","CLOSED","11/28/2024 11:26:29 AM"
"2334","2334","UNDER_INVESTIGATION","4/28/2017 11:26:29 AM"
"2335","2335","OPEN","2/9/2018 11:26:29 PM"
"2336","2336","CLOSED","4/29/2025 5:26:29 AM"
"2337","2337","UNDER_INVESTIGATION","9/10/2024 11:26:29 AM"
"2338","2338","OPEN","8/12/2021 10:26:29 AM"
"2339","2339","CLOSED","8/17/2018 7:26:29 AM"
"2340","2340","UNDER_INVESTIGATION","8/17/2022 11:26:29 PM"
"2341","2341","OPEN","5/30/2025 8:26:29 PM"
"2342","2342","CLOSED","12/18/2020 4:26:29 PM"
"2343","2343","UNDER_INVESTIGATION","5/20/2020 8:26:29 AM"
"2344","2344","OPEN","5/12/2026 9:26:29 AM"
"2345","2345","CLOSED","1/8/2024 1:26:29 PM"
"2346","2346","UNDER_INVESTIGATION","3/2/2024 10:26:29 PM"
"2347","2347","OPEN","12/24/2016 3:26:29 PM"
"2348","2348","CLOSED","6/11/2018 1:26:29 AM"
"2349","2349","UNDER_INVESTIGATION","11/25/2016 2:26:29 AM"
"2350","2350","OPEN","9/28/2021 2:26:29 AM"
"2351","2351","CLOSED","1/10/2022 3:26:29 AM"
"2352","2352","UNDER_INVESTIGATION","6/18/2026 3:26:29 AM"
"2353","2353","OPEN","10/15/2021 3:26:29 PM"
"2354","2354","CLOSED","7/20/2021 2:26:29 AM"
"2355","2355","UNDER_INVESTIGATION","5/27/2024 3:26:29 AM"
"2356","2356","OPEN","2/14/2021 6:26:29 PM"
"2357","2357","CLOSED","4/8/2024 7:26:29 AM"
"2358","2358","UNDER_INVESTIGATION","11/5/2017 1:26:29 PM"
"2359","2359","OPEN","4/26/2022 12:26:29 PM"
"2360","2360","CLOSED","4/18/2023 3:26:29 PM"
"2361","2361","UNDER_INVESTIGATION","10/20/2021 8:26:29 PM"
"2362","2362","OPEN","5/22/2024 9:26:29 AM"
"2363","2363","CLOSED","2/23/2019 10:26:29 PM"
"2364","2364","UNDER_INVESTIGATION","5/20/2025 5:26:29 PM"
"2365","2365","OPEN","2/20/2024 6:26:29 AM"
"2366","2366","CLOSED","11/19/2021 11:26:29 AM"
"2367","2367","UNDER_INVESTIGATION","9/2/2018 7:26:29 PM"
"2368","2368","OPEN","2/10/2024 2:26:29 PM"
"2369","2369","CLOSED","4/2/2021 4:26:29 AM"
"2370","2370","UNDER_INVESTIGATION","6/19/2024 11:26:29 PM"
"2371","2371","OPEN","5/11/2025 7:26:29 PM"
"2372","2372","CLOSED","12/29/2023 5:26:29 AM"
"2373","2373","UNDER_INVESTIGATION","12/15/2021 7:26:29 AM"
"2374","2374","OPEN","6/23/2022 5:26:29 AM"
"2375","2375","CLOSED","11/24/2021 5:26:29 AM"
"2376","2376","UNDER_INVESTIGATION","8/1/2019 2:26:29 AM"
"2377","2377","OPEN","12/9/2018 2:26:29 PM"
"2378","2378","CLOSED","2/13/2018 8:26:29 AM"
"2379","2379","UNDER_INVESTIGATION","9/30/2020 1:26:29 AM"
"2380","2380","OPEN","7/19/2021 2:26:29 PM"
"2381","2381","CLOSED","1/29/2025 4:26:29 PM"
"2382","2382","UNDER_INVESTIGATION","9/16/2023 4:26:29 AM"
"2383","2383","OPEN","5/13/2025 1:26:29 PM"
"2384","2384","CLOSED","12/12/2020 10:26:29 AM"
"2385","2385","UNDER_INVESTIGATION","4/27/2025 6:26:29 AM"
"2386","2386","OPEN","7/21/2022 9:26:29 PM"
"2387","2387","CLOSED","10/14/2023 1:26:29 AM"
"2388","2388","UNDER_INVESTIGATION","10/15/2020 12:26:29 PM"
"2389","2389","OPEN","10/2/2016 8:26:29 AM"
"2390","2390","CLOSED","12/19/2018 7:26:29 AM"
"2391","2391","UNDER_INVESTIGATION","9/18/2023 9:26:29 PM"
"2392","2392","OPEN","8/12/2016 4:26:29 PM"
"2393","2393","CLOSED","12/24/2024 10:26:29 AM"
"2394","2394","UNDER_INVESTIGATION","5/27/2025 6:26:29 PM"
"2395","2395","OPEN","4/30/2018 6:26:29 AM"
"2396","2396","CLOSED","12/8/2021 8:26:29 AM"
"2397","2397","UNDER_INVESTIGATION","10/4/2017 2:26:29 AM"
"2398","2398","OPEN","3/22/2023 11:26:29 AM"
"2399","2399","CLOSED","3/21/2024 2:26:29 AM"
"2400","2400","UNDER_INVESTIGATION","11/26/2024 12:26:29 AM"
"2401","2401","OPEN","10/14/2023 7:26:29 PM"
"2402","2402","CLOSED","7/17/2019 10:26:29 PM"
"2403","2403","UNDER_INVESTIGATION","11/12/2021 8:26:29 PM"
"2404","2404","OPEN","12/8/2018 11:26:29 PM"
"2405","2405","CLOSED","4/19/2020 9:26:29 AM"
"2406","2406","UNDER_INVESTIGATION","7/28/2019 6:26:29 AM"
"2407","2407","OPEN","6/12/2025 11:26:29 PM"
"2408","2408","CLOSED","7/20/2016 5:26:29 PM"
"2409","2409","UNDER_INVESTIGATION","10/3/2021 7:26:29 PM"
"2410","2410","OPEN","10/13/2022 1:26:29 PM"
"2411","2411","CLOSED","5/2/2023 9:26:29 PM"
"2412","2412","UNDER_INVESTIGATION","2/2/2021 5:26:29 PM"
"2413","2413","OPEN","7/29/2025 8:26:29 PM"
"2414","2414","CLOSED","6/21/2018 8:26:29 PM"
"2415","2415","UNDER_INVESTIGATION","4/30/2025 3:26:29 PM"
"2416","2416","OPEN","5/4/2025 10:26:29 PM"
"2417","2417","CLOSED","9/14/2021 6:26:29 PM"
"2418","2418","UNDER_INVESTIGATION","7/20/2025 7:26:29 AM"
"2419","2419","OPEN","5/1/2019 12:26:29 PM"
"2420","2420","CLOSED","5/1/2026 4:26:29 AM"
"2421","2421","UNDER_INVESTIGATION","11/21/2024 3:26:29 AM"
"2422","2422","OPEN","7/11/2021 3:26:29 AM"
"2423","2423","CLOSED","4/3/2020 7:26:29 PM"
"2424","2424","UNDER_INVESTIGATION","9/11/2018 11:26:29 AM"
"2425","2425","OPEN","1/9/2019 11:26:29 PM"
"2426","2426","CLOSED","12/10/2016 1:26:29 AM"
"2427","2427","UNDER_INVESTIGATION","10/25/2017 5:26:29 PM"
"2428","2428","OPEN","12/2/2017 1:26:29 PM"
"2429","2429","CLOSED","10/16/2021 11:26:29 AM"
"2430","2430","UNDER_INVESTIGATION","6/21/2022 9:26:29 AM"
"2431","2431","OPEN","1/23/2017 8:26:29 PM"
"2432","2432","CLOSED","5/19/2026 12:26:29 AM"
"2433","2433","UNDER_INVESTIGATION","5/18/2021 5:26:29 PM"
"2434","2434","OPEN","10/3/2016 1:26:29 AM"
"2435","2435","CLOSED","6/20/2023 8:26:29 PM"
"2436","2436","UNDER_INVESTIGATION","4/16/2022 6:26:29 PM"
"2437","2437","OPEN","8/11/2023 4:26:29 AM"
"2438","2438","CLOSED","1/11/2017 10:26:29 PM"
"2439","2439","UNDER_INVESTIGATION","5/13/2018 12:26:29 AM"
"2440","2440","OPEN","10/10/2025 8:26:29 PM"
"2441","2441","CLOSED","5/19/2023 3:26:29 PM"
"2442","2442","UNDER_INVESTIGATION","7/27/2022 12:26:29 PM"
"2443","2443","OPEN","5/5/2026 7:26:29 PM"
"2444","2444","CLOSED","8/12/2023 6:26:29 PM"
"2445","2445","UNDER_INVESTIGATION","3/14/2024 7:26:29 PM"
"2446","2446","OPEN","5/15/2019 6:26:29 PM"
"2447","2447","CLOSED","7/5/2024 1:26:29 AM"
"2448","2448","UNDER_INVESTIGATION","1/31/2024 2:26:29 PM"
"2449","2449","OPEN","9/26/2025 5:26:29 PM"
"2450","2450","CLOSED","8/13/2018 7:26:29 PM"
"2451","2451","UNDER_INVESTIGATION","11/2/2025 7:26:29 PM"
"2452","2452","OPEN","2/26/2020 8:26:29 PM"
"2453","2453","CLOSED","1/21/2022 3:26:29 AM"
"2454","2454","UNDER_INVESTIGATION","4/29/2020 12:26:29 PM"
"2455","2455","OPEN","8/13/2016 4:26:29 PM"
"2456","2456","CLOSED","2/24/2020 5:26:29 AM"
"2457","2457","UNDER_INVESTIGATION","8/2/2018 9:26:29 AM"
"2458","2458","OPEN","1/2/2019 8:26:29 AM"
"2459","2459","CLOSED","6/9/2017 6:26:29 PM"
"2460","2460","UNDER_INVESTIGATION","2/16/2026 7:26:29 PM"
"2461","2461","OPEN","11/16/2020 3:26:29 PM"
"2462","2462","CLOSED","4/4/2025 7:26:29 AM"
"2463","2463","UNDER_INVESTIGATION","8/3/2020 9:26:29 AM"
"2464","2464","OPEN","11/3/2017 8:26:29 PM"
"2465","2465","CLOSED","9/22/2024 2:26:29 PM"
"2466","2466","UNDER_INVESTIGATION","8/22/2023 11:26:29 PM"
"2467","2467","OPEN","4/24/2026 12:26:29 PM"
"2468","2468","CLOSED","11/22/2022 4:26:29 AM"
"2469","2469","UNDER_INVESTIGATION","9/21/2019 3:26:29 PM"
"2470","2470","OPEN","5/31/2017 7:26:29 PM"
"2471","2471","CLOSED","1/5/2025 5:26:29 AM"
"2472","2472","UNDER_INVESTIGATION","5/30/2018 1:26:29 AM"
"2473","2473","OPEN","2/24/2020 11:26:29 AM"
"2474","2474","CLOSED","5/4/2017 2:26:29 AM"
"2475","2475","UNDER_INVESTIGATION","8/11/2016 7:26:29 AM"
"2476","2476","OPEN","10/16/2018 1:26:29 AM"
"2477","2477","CLOSED","10/24/2024 8:26:29 AM"
"2478","2478","UNDER_INVESTIGATION","10/14/2017 6:26:29 AM"
"2479","2479","OPEN","10/9/2024 9:26:29 PM"
"2480","2480","CLOSED","10/16/2022 1:26:29 PM"
"2481","2481","UNDER_INVESTIGATION","10/1/2020 3:26:29 PM"
"2482","2482","OPEN","11/1/2024 7:26:29 PM"
"2483","2483","CLOSED","1/3/2022 7:26:29 PM"
"2484","2484","UNDER_INVESTIGATION","1/11/2018 5:26:29 PM"
"2485","2485","OPEN","9/8/2024 9:26:29 AM"
"2486","2486","CLOSED","5/9/2017 6:26:29 AM"
"2487","2487","UNDER_INVESTIGATION","11/4/2019 3:26:29 AM"
"2488","2488","OPEN","2/17/2020 2:26:29 AM"
"2489","2489","CLOSED","4/27/2021 1:26:29 AM"
"2490","2490","UNDER_INVESTIGATION","6/17/2023 3:26:29 AM"
"2491","2491","OPEN","4/19/2021 4:26:29 AM"
"2492","2492","CLOSED","1/4/2025 6:26:29 PM"
"2493","2493","UNDER_INVESTIGATION","7/7/2020 3:26:29 PM"
"2494","2494","OPEN","6/26/2025 2:26:29 PM"
"2495","2495","CLOSED","12/22/2022 10:26:29 AM"
"2496","2496","UNDER_INVESTIGATION","8/4/2020 9:26:29 PM"
"2497","2497","OPEN","3/3/2023 9:26:29 PM"
"2498","2498","CLOSED","10/8/2019 4:26:29 PM"
"2499","2499","UNDER_INVESTIGATION","5/6/2022 6:26:29 PM"
"2500","2500","OPEN","2/4/2023 2:26:29 AM"
"2501","2501","CLOSED","8/8/2017 3:26:29 AM"
"2502","2502","UNDER_INVESTIGATION","8/17/2017 8:26:29 PM"
"2503","2503","OPEN","7/22/2024 12:26:29 PM"
"2504","2504","CLOSED","8/4/2021 3:26:29 AM"
"2505","2505","UNDER_INVESTIGATION","9/11/2021 5:26:29 PM"
"2506","2506","OPEN","1/4/2023 1:26:29 AM"
"2507","2507","CLOSED","8/9/2016 7:26:29 PM"
"2508","2508","UNDER_INVESTIGATION","5/16/2017 7:26:29 AM"
"2509","2509","OPEN","7/22/2024 7:26:29 PM"
"2510","2510","CLOSED","10/3/2024 7:26:29 PM"
"2511","2511","UNDER_INVESTIGATION","12/3/2018 1:26:29 AM"
"2512","2512","OPEN","8/11/2018 12:26:29 PM"
"2513","2513","CLOSED","4/7/2020 5:26:29 AM"
"2514","2514","UNDER_INVESTIGATION","12/23/2019 4:26:29 AM"
"2515","2515","OPEN","2/25/2017 2:26:29 AM"
"2516","2516","CLOSED","2/16/2023 6:26:29 PM"
"2517","2517","UNDER_INVESTIGATION","7/10/2024 11:26:29 AM"
"2518","2518","OPEN","4/16/2017 12:26:29 PM"
"2519","2519","CLOSED","3/9/2019 9:26:29 AM"
"2520","2520","UNDER_INVESTIGATION","4/23/2018 9:26:29 AM"
"2521","2521","OPEN","11/11/2024 4:26:29 PM"
"2522","2522","CLOSED","5/13/2025 11:26:29 AM"
"2523","2523","UNDER_INVESTIGATION","6/7/2021 5:26:29 AM"
"2524","2524","OPEN","8/19/2019 3:26:29 PM"
"2525","2525","CLOSED","7/25/2019 5:26:29 AM"
"2526","2526","UNDER_INVESTIGATION","3/25/2024 11:26:29 PM"
"2527","2527","OPEN","6/16/2026 12:26:29 PM"
"2528","2528","CLOSED","12/28/2025 11:26:29 PM"
"2529","2529","UNDER_INVESTIGATION","11/16/2021 11:26:29 PM"
"2530","2530","OPEN","2/11/2026 5:26:29 PM"
"2531","2531","CLOSED","1/4/2017 8:26:29 PM"
"2532","2532","UNDER_INVESTIGATION","10/23/2024 2:26:29 AM"
"2533","2533","OPEN","7/13/2019 10:26:29 PM"
"2534","2534","CLOSED","9/16/2020 9:26:29 AM"
"2535","2535","UNDER_INVESTIGATION","5/1/2023 5:26:29 PM"
"2536","2536","OPEN","12/3/2024 8:26:29 PM"
"2537","2537","CLOSED","12/4/2023 11:26:29 PM"
"2538","2538","UNDER_INVESTIGATION","3/17/2026 3:26:29 AM"
"2539","2539","OPEN","2/11/2021 5:26:29 PM"
"2540","2540","CLOSED","11/5/2021 7:26:29 PM"
"2541","2541","UNDER_INVESTIGATION","7/8/2021 10:26:29 AM"
"2542","2542","OPEN","8/7/2016 4:26:29 PM"
"2543","2543","CLOSED","9/19/2020 2:26:29 AM"
"2544","2544","UNDER_INVESTIGATION","11/3/2020 5:26:29 AM"
"2545","2545","OPEN","3/24/2026 5:26:29 AM"
"2546","2546","CLOSED","12/24/2022 2:26:29 PM"
"2547","2547","UNDER_INVESTIGATION","10/19/2017 9:26:29 AM"
"2548","2548","OPEN","10/20/2023 6:26:29 AM"
"2549","2549","CLOSED","11/16/2024 4:26:29 AM"
"2550","2550","UNDER_INVESTIGATION","9/30/2018 12:26:29 PM"
"2551","2551","OPEN","12/20/2022 1:26:29 PM"
"2552","2552","CLOSED","8/5/2016 4:26:29 PM"
"2553","2553","UNDER_INVESTIGATION","11/16/2024 9:26:29 PM"
"2554","2554","OPEN","6/10/2026 9:26:29 PM"
"2555","2555","CLOSED","12/25/2016 3:26:29 PM"
"2556","2556","UNDER_INVESTIGATION","12/26/2022 4:26:29 PM"
"2557","2557","OPEN","12/6/2018 8:26:29 AM"
"2558","2558","CLOSED","9/20/2019 7:26:29 PM"
"2559","2559","UNDER_INVESTIGATION","7/15/2021 5:26:29 AM"
"2560","2560","OPEN","1/28/2023 11:26:29 AM"
"2561","2561","CLOSED","7/14/2020 1:26:29 PM"
"2562","2562","UNDER_INVESTIGATION","12/16/2023 2:26:29 AM"
"2563","2563","OPEN","4/5/2021 1:26:29 AM"
"2564","2564","CLOSED","8/18/2022 7:26:29 AM"
"2565","2565","UNDER_INVESTIGATION","10/29/2025 5:26:29 PM"
"2566","2566","OPEN","8/30/2017 6:26:29 PM"
"2567","2567","CLOSED","7/12/2020 10:26:29 AM"
"2568","2568","UNDER_INVESTIGATION","4/14/2020 8:26:29 AM"
"2569","2569","OPEN","9/25/2019 11:26:29 PM"
"2570","2570","CLOSED","2/14/2026 4:26:29 PM"
"2571","2571","UNDER_INVESTIGATION","9/15/2023 8:26:29 PM"
"2572","2572","OPEN","5/24/2025 9:26:29 PM"
"2573","2573","CLOSED","6/14/2020 5:26:29 AM"
"2574","2574","UNDER_INVESTIGATION","5/18/2019 8:26:29 AM"
"2575","2575","OPEN","8/29/2017 11:26:29 PM"
"2576","2576","CLOSED","10/21/2017 2:26:29 AM"
"2577","2577","UNDER_INVESTIGATION","3/23/2024 9:26:29 PM"
"2578","2578","OPEN","9/24/2024 7:26:29 PM"
"2579","2579","CLOSED","9/12/2019 10:26:29 AM"
"2580","2580","UNDER_INVESTIGATION","11/3/2025 12:26:29 PM"
"2581","2581","OPEN","5/30/2022 7:26:29 AM"
"2582","2582","CLOSED","12/20/2019 12:26:29 AM"
"2583","2583","UNDER_INVESTIGATION","6/14/2025 5:26:29 PM"
"2584","2584","OPEN","6/27/2021 7:26:29 PM"
"2585","2585","CLOSED","2/17/2025 5:26:29 PM"
"2586","2586","UNDER_INVESTIGATION","12/24/2018 11:26:29 PM"
"2587","2587","OPEN","5/8/2018 2:26:29 PM"
"2588","2588","CLOSED","7/10/2017 10:26:29 PM"
"2589","2589","UNDER_INVESTIGATION","4/10/2020 9:26:29 AM"
"2590","2590","OPEN","8/8/2024 3:26:29 PM"
"2591","2591","CLOSED","1/15/2020 9:26:29 PM"
"2592","2592","UNDER_INVESTIGATION","2/19/2021 8:26:29 PM"
"2593","2593","OPEN","3/10/2018 12:26:29 AM"
"2594","2594","CLOSED","5/8/2019 3:26:29 AM"
"2595","2595","UNDER_INVESTIGATION","2/25/2020 4:26:29 PM"
"2596","2596","OPEN","7/3/2022 10:26:29 AM"
"2597","2597","CLOSED","6/1/2018 11:26:29 PM"
"2598","2598","UNDER_INVESTIGATION","1/31/2023 11:26:29 PM"
"2599","2599","OPEN","3/10/2018 3:26:29 PM"
"2600","2600","CLOSED","3/13/2020 10:26:29 AM"
"2601","2601","UNDER_INVESTIGATION","11/11/2025 12:26:29 AM"
"2602","2602","OPEN","9/19/2018 2:26:29 PM"
"2603","2603","CLOSED","6/29/2021 10:26:29 AM"
"2604","2604","UNDER_INVESTIGATION","10/21/2017 3:26:29 AM"
"2605","2605","OPEN","1/2/2023 8:26:29 AM"
"2606","2606","CLOSED","1/15/2018 9:26:29 PM"
"2607","2607","UNDER_INVESTIGATION","11/18/2024 4:26:29 PM"
"2608","2608","OPEN","7/6/2024 10:26:29 PM"
"2609","2609","CLOSED","6/25/2022 2:26:29 PM"
"2610","2610","UNDER_INVESTIGATION","5/31/2019 11:26:29 PM"
"2611","2611","OPEN","3/27/2018 6:26:29 AM"
"2612","2612","CLOSED","2/19/2026 3:26:29 PM"
"2613","2613","UNDER_INVESTIGATION","5/17/2020 12:26:29 AM"
"2614","2614","OPEN","8/10/2016 8:26:29 AM"
"2615","2615","CLOSED","11/22/2020 10:26:29 AM"
"2616","2616","UNDER_INVESTIGATION","2/24/2025 7:26:29 AM"
"2617","2617","OPEN","10/19/2020 3:26:29 AM"
"2618","2618","CLOSED","6/29/2023 2:26:29 PM"
"2619","2619","UNDER_INVESTIGATION","9/23/2021 7:26:29 AM"
"2620","2620","OPEN","2/7/2017 9:26:29 AM"
"2621","2621","CLOSED","4/24/2017 8:26:29 AM"
"2622","2622","UNDER_INVESTIGATION","5/28/2019 5:26:29 PM"
"2623","2623","OPEN","6/1/2023 3:26:29 AM"
"2624","2624","CLOSED","10/31/2024 12:26:29 AM"
"2625","2625","UNDER_INVESTIGATION","1/31/2017 10:26:29 AM"
"2626","2626","OPEN","8/10/2019 9:26:29 PM"
"2627","2627","CLOSED","9/10/2024 5:26:29 AM"
"2628","2628","UNDER_INVESTIGATION","12/4/2017 12:26:29 AM"
"2629","2629","OPEN","8/16/2016 2:26:29 AM"
"2630","2630","CLOSED","12/5/2020 6:26:29 AM"
"2631","2631","UNDER_INVESTIGATION","5/17/2020 5:26:29 PM"
"2632","2632","OPEN","6/24/2024 6:26:29 AM"
"2633","2633","CLOSED","8/19/2016 12:26:29 AM"
"2634","2634","UNDER_INVESTIGATION","11/16/2022 11:26:29 AM"
"2635","2635","OPEN","4/9/2025 6:26:29 AM"
"2636","2636","CLOSED","6/29/2019 6:26:29 AM"
"2637","2637","UNDER_INVESTIGATION","4/15/2019 4:26:29 PM"
"2638","2638","OPEN","9/1/2018 11:26:29 PM"
"2639","2639","CLOSED","12/4/2020 6:26:29 AM"
"2640","2640","UNDER_INVESTIGATION","7/9/2025 11:26:29 AM"
"2641","2641","OPEN","1/15/2019 6:26:29 AM"
"2642","2642","CLOSED","6/15/2020 8:26:29 PM"
"2643","2643","UNDER_INVESTIGATION","8/23/2019 10:26:29 AM"
"2644","2644","OPEN","10/10/2019 12:26:29 AM"
"2645","2645","CLOSED","2/3/2017 5:26:29 AM"
"2646","2646","UNDER_INVESTIGATION","6/29/2026 6:26:29 AM"
"2647","2647","OPEN","4/7/2025 4:26:29 AM"
"2648","2648","CLOSED","6/25/2026 6:26:29 AM"
"2649","2649","UNDER_INVESTIGATION","11/20/2025 7:26:29 PM"
"2650","2650","OPEN","1/21/2023 9:26:29 PM"
"2651","2651","CLOSED","12/5/2025 12:26:29 AM"
"2652","2652","UNDER_INVESTIGATION","10/2/2019 4:26:29 AM"
"2653","2653","OPEN","8/16/2017 9:26:29 AM"
