"device_code","gps_status"
"GPS-06723","OK"
"GPS-06724","OK"
"GPS-06725","OK"
"GPS-06726","OK"
"GPS-06727","OK"
"GPS-06728","OK"
"GPS-06729","OK"
"GPS-06730","OK"
"GPS-06731","OK"
"GPS-06732","OK"
"GPS-06733","OK"
"GPS-06734","OK"
"GPS-06735","OK"
"GPS-06736","OK"
"GPS-06737","OK"
"GPS-06738","OK"
"GPS-06739","OK"
"GPS-06740","OK"
"GPS-06741","OK"
"GPS-06742","OK"
"GPS-06743","OK"
"GPS-06744","OK"
"GPS-06745","OK"
"GPS-06746","OK"
"GPS-06747","OK"
"GPS-06748","OK"
"GPS-06749","OK"
"GPS-06750","OK"
"GPS-06751","OK"
"GPS-06752","OK"
"GPS-06753","OK"
"GPS-06754","OK"
"GPS-06755","OK"
"GPS-06756","OK"
"GPS-06757","OK"
"GPS-06758","OK"
"GPS-06759","OK"
"GPS-06760","OK"
"GPS-06761","OFFLINE"
"GPS-06762","OK"
"GPS-06763","OK"
"GPS-06764","OK"
"GPS-06765","OK"
"GPS-06766","OK"
"GPS-06767","OK"
"GPS-06768","OK"
"GPS-06769","OK"
"GPS-06770","OK"
"GPS-06771","OK"
"GPS-06772","OK"
"GPS-06773","OK"
"GPS-06774","OK"
"GPS-06775","OK"
"GPS-06776","OK"
"GPS-06777","OK"
"GPS-06778","OK"
"GPS-06779","OK"
"GPS-06780","OK"
"GPS-06781","OK"
"GPS-06782","OK"
"GPS-06783","OK"
"GPS-06784","OK"
"GPS-06785","OK"
"GPS-06786","OK"
"GPS-06787","OK"
"GPS-06788","OK"
"GPS-06789","OK"
"GPS-06790","OK"
"GPS-06791","SIGNAL_LOST"
"GPS-06792","OK"
"GPS-06793","OK"
"GPS-06794","OK"
"GPS-06795","OK"
"GPS-06796","OK"
"GPS-06797","OK"
"GPS-06798","OK"
"GPS-06799","OK"
"GPS-06800","OK"
"GPS-06801","OK"
"GPS-06802","OK"
"GPS-06803","OK"
"GPS-06804","OK"
"GPS-06805","OK"
"GPS-06806","OK"
"GPS-06807","OK"
"GPS-06808","OK"
"GPS-06809","OK"
"GPS-06810","OK"
"GPS-06811","OK"
"GPS-06812","OK"
"GPS-06813","OK"
"GPS-06814","OK"
"GPS-06815","OK"
"GPS-06816","OK"
"GPS-06817","OK"
"GPS-06818","OK"
"GPS-06819","OK"
"GPS-06820","OK"
"GPS-06821","OK"
"GPS-06822","OK"
"GPS-06823","OK"
"GPS-06824","OK"
"GPS-06825","OK"
"GPS-06826","OK"
"GPS-06827","OK"
"GPS-06828","OK"
"GPS-06829","OK"
"GPS-06830","OK"
"GPS-06831","OK"
"GPS-06832","OK"
"GPS-06833","OK"
"GPS-06834","OK"
"GPS-06835","OK"
"GPS-06836","OK"
"GPS-06837","OK"
"GPS-06838","OK"
"GPS-06839","OK"
"GPS-06840","OK"
"GPS-06841","OK"
"GPS-06842","OK"
"GPS-06843","OK"
"GPS-06844","OK"
"GPS-06845","OK"
"GPS-06846","OK"
"GPS-06847","OK"
"GPS-06848","OK"
"GPS-06849","OK"
"GPS-06850","OK"
"GPS-06851","OK"
"GPS-06852","OK"
"GPS-06853","OK"
"GPS-06854","OK"
"GPS-06855","OK"
"GPS-06856","OK"
"GPS-06857","OK"
"GPS-06858","OK"
"GPS-06859","OK"
"GPS-06860","OK"
"GPS-06861","SIGNAL_LOST"
"GPS-06862","OK"
"GPS-06863","OK"
"GPS-06864","OK"
"GPS-06865","OK"
"GPS-06866","OK"
"GPS-06867","OK"
"GPS-06868","OK"
"GPS-06869","OK"
"GPS-06870","OK"
"GPS-06871","OK"
"GPS-06872","OK"
"GPS-06873","OK"
"GPS-06874","OK"
"GPS-06875","OK"
"GPS-06876","OK"
"GPS-06877","OK"
"GPS-06878","OK"
"GPS-06879","OK"
"GPS-06880","OK"
"GPS-06881","OK"
"GPS-06882","OK"
"GPS-06883","OK"
"GPS-06884","OK"
"GPS-06885","OK"
"GPS-06886","OK"
"GPS-06887","OK"
"GPS-06888","OK"
"GPS-06889","OK"
"GPS-06890","OK"
"GPS-06891","OFFLINE"
"GPS-06892","OK"
"GPS-06893","OK"
"GPS-06894","OK"
"GPS-06895","OK"
"GPS-06896","OK"
"GPS-06897","OK"
"GPS-06898","OK"
"GPS-06899","OK"
"GPS-06900","OK"
"GPS-06901","OK"
"GPS-06902","OK"
"GPS-06903","OK"
"GPS-06904","OK"
"GPS-06905","OK"
"GPS-06906","OK"
"GPS-06907","OK"
"GPS-06908","OK"
"GPS-06909","OK"
"GPS-06910","OK"
"GPS-06911","OK"
"GPS-06912","OK"
"GPS-06913","OK"
"GPS-06914","OK"
"GPS-06915","OK"
"GPS-06916","OK"
"GPS-06917","OK"
"GPS-06918","OK"
"GPS-06919","OK"
"GPS-06920","OK"
"GPS-06921","OK"
"GPS-06922","OK"
"GPS-06923","OK"
"GPS-06924","OK"
"GPS-06925","OK"
"GPS-06926","OK"
"GPS-06927","OK"
"GPS-06928","OK"
"GPS-06929","OK"
"GPS-06930","OK"
"GPS-06931","SIGNAL_LOST"
"GPS-06932","OK"
"GPS-06933","OK"
"GPS-06934","OK"
"GPS-06935","OK"
"GPS-06936","OK"
"GPS-06937","OK"
"GPS-06938","OK"
"GPS-06939","OK"
"GPS-06940","OK"
"GPS-06941","OK"
"GPS-06942","OK"
"GPS-06943","OK"
"GPS-06944","OK"
"GPS-06945","OK"
"GPS-06946","OK"
"GPS-06947","OK"
"GPS-06948","OK"
"GPS-06949","OK"
"GPS-06950","OK"
"GPS-06951","OK"
"GPS-06952","OK"
"GPS-06953","OK"
"GPS-06954","OK"
"GPS-06955","OK"
"GPS-06956","OK"
"GPS-06957","OK"
"GPS-06958","OK"
"GPS-06959","OK"
"GPS-06960","OK"
"GPS-06961","OK"
"GPS-06962","OK"
"GPS-06963","OK"
"GPS-06964","OK"
"GPS-06965","OK"
"GPS-06966","OK"
"GPS-06967","OK"
"GPS-06968","OK"
"GPS-06969","OK"
"GPS-06970","OK"
"GPS-06971","OK"
"GPS-06972","OK"
"GPS-06973","OK"
"GPS-06974","OK"
"GPS-06975","OK"
"GPS-06976","OK"
"GPS-06977","OK"
"GPS-06978","OK"
"GPS-06979","OK"
"GPS-06980","OK"
"GPS-06981","OK"
"GPS-06982","OK"
"GPS-06983","OK"
"GPS-06984","OK"
"GPS-06985","OK"
"GPS-06986","OK"
"GPS-06987","OK"
"GPS-06988","OK"
"GPS-06989","OK"
"GPS-06990","OK"
"GPS-06991","OK"
"GPS-06992","OK"
"GPS-06993","OK"
"GPS-06994","OK"
"GPS-06995","OK"
"GPS-06996","OK"
"GPS-06997","OK"
"GPS-06998","OK"
"GPS-06999","OK"
"GPS-07000","OK"
"GPS-07001","SIGNAL_LOST"
"GPS-07002","OK"
"GPS-07003","OK"
"GPS-07004","OK"
"GPS-07005","OK"
"GPS-07006","OK"
"GPS-07007","OK"
"GPS-07008","OK"
"GPS-07009","OK"
"GPS-07010","OK"
"GPS-07011","OK"
"GPS-07012","OK"
"GPS-07013","OK"
"GPS-07014","OK"
"GPS-07015","OK"
"GPS-07016","OK"
"GPS-07017","OK"
"GPS-07018","OK"
"GPS-07019","OK"
"GPS-07020","OK"
"GPS-07021","OFFLINE"
"GPS-07022","OK"
"GPS-07023","OK"
"GPS-07024","OK"
"GPS-07025","OK"
"GPS-07026","OK"
"GPS-07027","OK"
"GPS-07028","OK"
"GPS-07029","OK"
"GPS-07030","OK"
"GPS-07031","OK"
"GPS-07032","OK"
"GPS-07033","OK"
"GPS-07034","OK"
"GPS-07035","OK"
"GPS-07036","OK"
"GPS-07037","OK"
"GPS-07038","OK"
"GPS-07039","OK"
"GPS-07040","OK"
"GPS-07041","OK"
"GPS-07042","OK"
"GPS-07043","OK"
"GPS-07044","OK"
"GPS-07045","OK"
"GPS-07046","OK"
"GPS-07047","OK"
"GPS-07048","OK"
"GPS-07049","OK"
"GPS-07050","OK"
"GPS-07051","OK"
"GPS-07052","OK"
"GPS-07053","OK"
"GPS-07054","OK"
"GPS-07055","OK"
"GPS-07056","OK"
"GPS-07057","OK"
"GPS-07058","OK"
"GPS-07059","OK"
"GPS-07060","OK"
"GPS-07061","OK"
"GPS-07062","OK"
"GPS-07063","OK"
"GPS-07064","OK"
"GPS-07065","OK"
"GPS-07066","OK"
"GPS-07067","OK"
"GPS-07068","OK"
"GPS-07069","OK"
"GPS-07070","OK"
"GPS-07071","SIGNAL_LOST"
"GPS-07072","OK"
"GPS-07073","OK"
"GPS-07074","OK"
"GPS-07075","OK"
"GPS-07076","OK"
"GPS-07077","OK"
"GPS-07078","OK"
"GPS-07079","OK"
"GPS-07080","OK"
"GPS-07081","OK"
"GPS-07082","OK"
"GPS-07083","OK"
"GPS-07084","OK"
"GPS-07085","OK"
"GPS-07086","OK"
"GPS-07087","OK"
"GPS-07088","OK"
"GPS-07089","OK"
"GPS-07090","OK"
"GPS-07091","OK"
"GPS-07092","OK"
"GPS-07093","OK"
"GPS-07094","OK"
"GPS-07095","OK"
"GPS-07096","OK"
"GPS-07097","OK"
"GPS-07098","OK"
"GPS-07099","OK"
"GPS-07100","OK"
"GPS-07101","OK"
"GPS-07102","OK"
"GPS-07103","OK"
"GPS-07104","OK"
"GPS-07105","OK"
"GPS-07106","OK"
"GPS-07107","OK"
"GPS-07108","OK"
"GPS-07109","OK"
"GPS-07110","OK"
"GPS-07111","OK"
"GPS-07112","OK"
"GPS-07113","OK"
"GPS-07114","OK"
"GPS-07115","OK"
"GPS-07116","OK"
"GPS-07117","OK"
"GPS-07118","OK"
"GPS-07119","OK"
"GPS-07120","OK"
"GPS-07121","OK"
"GPS-07122","OK"
"GPS-07123","OK"
"GPS-07124","OK"
"GPS-07125","OK"
"GPS-07126","OK"
"GPS-07127","OK"
"GPS-07128","OK"
"GPS-07129","OK"
"GPS-07130","OK"
"GPS-07131","OK"
"GPS-07132","OK"
"GPS-07133","OK"
"GPS-07134","OK"
"GPS-07135","OK"
"GPS-07136","OK"
"GPS-07137","OK"
"GPS-07138","OK"
"GPS-07139","OK"
"GPS-07140","OK"
"GPS-07141","SIGNAL_LOST"
"GPS-07142","OK"
"GPS-07143","OK"
"GPS-07144","OK"
"GPS-07145","OK"
"GPS-07146","OK"
"GPS-07147","OK"
"GPS-07148","OK"
"GPS-07149","OK"
"GPS-07150","OK"
"GPS-07151","OFFLINE"
"GPS-07152","OK"
"GPS-07153","OK"
"GPS-07154","OK"
"GPS-07155","OK"
"GPS-07156","OK"
"GPS-07157","OK"
"GPS-07158","OK"
"GPS-07159","OK"
"GPS-07160","OK"
"GPS-07161","OK"
"GPS-07162","OK"
"GPS-07163","OK"
"GPS-07164","OK"
"GPS-07165","OK"
"GPS-07166","OK"
"GPS-07167","OK"
"GPS-07168","OK"
"GPS-07169","OK"
"GPS-07170","OK"
"GPS-07171","OK"
"GPS-07172","OK"
"GPS-07173","OK"
"GPS-07174","OK"
"GPS-07175","OK"
"GPS-07176","OK"
"GPS-07177","OK"
"GPS-07178","OK"
"GPS-07179","OK"
"GPS-07180","OK"
"GPS-07181","OK"
"GPS-07182","OK"
"GPS-07183","OK"
"GPS-07184","OK"
"GPS-07185","OK"
"GPS-07186","OK"
"GPS-07187","OK"
"GPS-07188","OK"
"GPS-07189","OK"
"GPS-07190","OK"
"GPS-07191","OK"
"GPS-07192","OK"
"GPS-07193","OK"
"GPS-07194","OK"
"GPS-07195","OK"
"GPS-07196","OK"
"GPS-07197","OK"
"GPS-07198","OK"
"GPS-07199","OK"
"GPS-07200","OK"
"GPS-07201","OK"
"GPS-07202","OK"
"GPS-07203","OK"
"GPS-07204","OK"
"GPS-07205","OK"
"GPS-07206","OK"
"GPS-07207","OK"
"GPS-07208","OK"
"GPS-07209","OK"
"GPS-07210","OK"
"GPS-07211","SIGNAL_LOST"
"GPS-07212","OK"
"GPS-07213","OK"
"GPS-07214","OK"
"GPS-07215","OK"
"GPS-07216","OK"
"GPS-07217","OK"
"GPS-07218","OK"
"GPS-07219","OK"
"GPS-07220","OK"
"GPS-07221","OK"
"GPS-07222","OK"
"GPS-07223","OK"
"GPS-07224","OK"
"GPS-07225","OK"
"GPS-07226","OK"
"GPS-07227","OK"
"GPS-07228","OK"
"GPS-07229","OK"
"GPS-07230","OK"
"GPS-07231","OK"
"GPS-07232","OK"
"GPS-07233","OK"
"GPS-07234","OK"
"GPS-07235","OK"
"GPS-07236","OK"
"GPS-07237","OK"
"GPS-07238","OK"
"GPS-07239","OK"
"GPS-07240","OK"
"GPS-07241","OK"
"GPS-07242","OK"
"GPS-07243","OK"
"GPS-07244","OK"
"GPS-07245","OK"
"GPS-07246","OK"
"GPS-07247","OK"
"GPS-07248","OK"
"GPS-07249","OK"
"GPS-07250","OK"
"GPS-07251","OK"
"GPS-07252","OK"
"GPS-07253","OK"
"GPS-07254","OK"
"GPS-07255","OK"
"GPS-07256","OK"
"GPS-07257","OK"
"GPS-07258","OK"
"GPS-07259","OK"
"GPS-07260","OK"
"GPS-07261","OK"
"GPS-07262","OK"
"GPS-07263","OK"
"GPS-07264","OK"
"GPS-07265","OK"
"GPS-07266","OK"
"GPS-07267","OK"
"GPS-07268","OK"
"GPS-07269","OK"
"GPS-07270","OK"
"GPS-07271","OK"
"GPS-07272","OK"
"GPS-07273","OK"
"GPS-07274","OK"
"GPS-07275","OK"
"GPS-07276","OK"
"GPS-07277","OK"
"GPS-07278","OK"
"GPS-07279","OK"
"GPS-07280","OK"
"GPS-07281","SIGNAL_LOST"
"GPS-07282","OK"
"GPS-07283","OK"
"GPS-07284","OK"
"GPS-07285","OK"
"GPS-07286","OK"
"GPS-07287","OK"
"GPS-07288","OK"
"GPS-07289","OK"
"GPS-07290","OK"
"GPS-07291","OK"
"GPS-07292","OK"
"GPS-07293","OK"
"GPS-07294","OK"
"GPS-07295","OK"
"GPS-07296","OK"
"GPS-07297","OK"
"GPS-07298","OK"
"GPS-07299","OK"
"GPS-07300","OK"
"GPS-07301","OK"
"GPS-07302","OK"
"GPS-07303","OK"
"GPS-07304","OK"
"GPS-07305","OK"
"GPS-07306","OK"
"GPS-07307","OK"
"GPS-07308","OK"
"GPS-07309","OK"
"GPS-07310","OK"
"GPS-07311","OK"
"GPS-07312","OK"
"GPS-07313","OK"
"GPS-07314","OK"
"GPS-07315","OK"
"GPS-07316","OK"
"GPS-07317","OK"
"GPS-07318","OK"
"GPS-07319","OK"
"GPS-07320","OK"
"GPS-07321","OK"
"GPS-07322","OK"
"GPS-07323","OK"
"GPS-07324","OK"
"GPS-07325","OK"
"GPS-07326","OK"
"GPS-07327","OK"
"GPS-07328","OK"
"GPS-07329","OK"
"GPS-07330","OK"
"GPS-07331","OK"
"GPS-07332","OK"
"GPS-07333","OK"
"GPS-07334","OK"
"GPS-07335","OK"
"GPS-07336","OK"
"GPS-07337","OK"
"GPS-07338","OK"
"GPS-07339","OK"
"GPS-07340","OK"
"GPS-07341","OK"
"GPS-07342","OK"
"GPS-07343","OK"
"GPS-07344","OK"
"GPS-07345","OK"
"GPS-07346","OK"
"GPS-07347","OK"
"GPS-07348","OK"
"GPS-07349","OK"
"GPS-07350","OK"
"GPS-07351","SIGNAL_LOST"
"GPS-07352","OK"
"GPS-07353","OK"
"GPS-07354","OK"
"GPS-07355","OK"
"GPS-07356","OK"
"GPS-07357","OK"
"GPS-07358","OK"
"GPS-07359","OK"
"GPS-07360","OK"
"GPS-07361","OK"
"GPS-07362","OK"
"GPS-07363","OK"
"GPS-07364","OK"
"GPS-07365","OK"
"GPS-07366","OK"
"GPS-07367","OK"
"GPS-07368","OK"
"GPS-07369","OK"
"GPS-07370","OK"
"GPS-07371","OK"
"GPS-07372","OK"
"GPS-07373","OK"
"GPS-07374","OK"
"GPS-07375","OK"
"GPS-07376","OK"
"GPS-07377","OK"
"GPS-07378","OK"
"GPS-07379","OK"
"GPS-07380","OK"
"GPS-07381","OK"
"GPS-07382","OK"
"GPS-07383","OK"
"GPS-07384","OK"
"GPS-07385","OK"
"GPS-07386","OK"
"GPS-07387","OK"
"GPS-07388","OK"
"GPS-07389","OK"
"GPS-07390","OK"
"GPS-07391","OK"
"GPS-07392","OK"
"GPS-07393","OK"
"GPS-07394","OK"
"GPS-07395","OK"
"GPS-07396","OK"
"GPS-07397","OK"
"GPS-07398","OK"
"GPS-07399","OK"
"GPS-07400","OK"
"GPS-07401","OK"
"GPS-07402","OK"
"GPS-07403","OK"
"GPS-07404","OK"
"GPS-07405","OK"
"GPS-07406","OK"
"GPS-07407","OK"
"GPS-07408","OK"
"GPS-07409","OK"
"GPS-07410","OK"
"GPS-07411","OFFLINE"
"GPS-07412","OK"
"GPS-07413","OK"
"GPS-07414","OK"
"GPS-07415","OK"
"GPS-07416","OK"
"GPS-07417","OK"
"GPS-07418","OK"
"GPS-07419","OK"
"GPS-07420","OK"
"GPS-07421","SIGNAL_LOST"
"GPS-07422","OK"
"GPS-07423","OK"
"GPS-07424","OK"
"GPS-07425","OK"
"GPS-07426","OK"
"GPS-07427","OK"
"GPS-07428","OK"
"GPS-07429","OK"
"GPS-07430","OK"
"GPS-07431","OK"
"GPS-07432","OK"
"GPS-07433","OK"
"GPS-07434","OK"
"GPS-07435","OK"
"GPS-07436","OK"
"GPS-07437","OK"
"GPS-07438","OK"
"GPS-07439","OK"
"GPS-07440","OK"
"GPS-07441","OK"
"GPS-07442","OK"
"GPS-07443","OK"
"GPS-07444","OK"
"GPS-07445","OK"
"GPS-07446","OK"
"GPS-07447","OK"
"GPS-07448","OK"
"GPS-07449","OK"
"GPS-07450","OK"
"GPS-07451","OK"
"GPS-07452","OK"
"GPS-07453","OK"
"GPS-07454","OK"
"GPS-07455","OK"
"GPS-07456","OK"
"GPS-07457","OK"
"GPS-07458","OK"
"GPS-07459","OK"
"GPS-07460","OK"
"GPS-07461","OK"
"GPS-07462","OK"
"GPS-07463","OK"
"GPS-07464","OK"
"GPS-07465","OK"
"GPS-07466","OK"
"GPS-07467","OK"
"GPS-07468","OK"
"GPS-07469","OK"
"GPS-07470","OK"
"GPS-07471","OK"
"GPS-07472","OK"
"GPS-07473","OK"
"GPS-07474","OK"
"GPS-07475","OK"
"GPS-07476","OK"
"GPS-07477","OK"
"GPS-07478","OK"
"GPS-07479","OK"
"GPS-07480","OK"
"GPS-07481","OK"
"GPS-07482","OK"
"GPS-07483","OK"
"GPS-07484","OK"
"GPS-07485","OK"
"GPS-07486","OK"
"GPS-07487","OK"
"GPS-07488","OK"
"GPS-07489","OK"
"GPS-07490","OK"
"GPS-07491","SIGNAL_LOST"
"GPS-07492","OK"
"GPS-07493","OK"
"GPS-07494","OK"
"GPS-07495","OK"
"GPS-07496","OK"
"GPS-07497","OK"
"GPS-07498","OK"
"GPS-07499","OK"
"GPS-07500","OK"
"GPS-07501","OK"
"GPS-07502","OK"
"GPS-07503","OK"
"GPS-07504","OK"
"GPS-07505","OK"
"GPS-07506","OK"
"GPS-07507","OK"
"GPS-07508","OK"
"GPS-07509","OK"
"GPS-07510","OK"
"GPS-07511","OK"
"GPS-07512","OK"
"GPS-07513","OK"
"GPS-07514","OK"
"GPS-07515","OK"
"GPS-07516","OK"
"GPS-07517","OK"
"GPS-07518","OK"
"GPS-07519","OK"
"GPS-07520","OK"
"GPS-07521","OK"
"GPS-07522","OK"
"GPS-07523","OK"
"GPS-07524","OK"
"GPS-07525","OK"
"GPS-07526","OK"
"GPS-07527","OK"
"GPS-07528","OK"
"GPS-07529","OK"
"GPS-07530","OK"
"GPS-07531","OK"
"GPS-07532","OK"
"GPS-07533","OK"
"GPS-07534","OK"
"GPS-07535","OK"
"GPS-07536","OK"
"GPS-07537","OK"
"GPS-07538","OK"
"GPS-07539","OK"
"GPS-07540","OK"
"GPS-07541","OFFLINE"
"GPS-07542","OK"
"GPS-07543","OK"
"GPS-07544","OK"
"GPS-07545","OK"
"GPS-07546","OK"
"GPS-07547","OK"
"GPS-07548","OK"
"GPS-07549","OK"
"GPS-07550","OK"
"GPS-07551","OK"
"GPS-07552","OK"
"GPS-07553","OK"
"GPS-07554","OK"
"GPS-07555","OK"
"GPS-07556","OK"
"GPS-07557","OK"
"GPS-07558","OK"
"GPS-07559","OK"
"GPS-07560","OK"
"GPS-07561","SIGNAL_LOST"
"GPS-07562","OK"
"GPS-07563","OK"
"GPS-07564","OK"
"GPS-07565","OK"
"GPS-07566","OK"
"GPS-07567","OK"
"GPS-07568","OK"
"GPS-07569","OK"
"GPS-07570","OK"
"GPS-07571","OK"
"GPS-07572","OK"
"GPS-07573","OK"
"GPS-07574","OK"
"GPS-07575","OK"
"GPS-07576","OK"
"GPS-07577","OK"
"GPS-07578","OK"
"GPS-07579","OK"
"GPS-07580","OK"
"GPS-07581","OK"
"GPS-07582","OK"
"GPS-07583","OK"
"GPS-07584","OK"
"GPS-07585","OK"
"GPS-07586","OK"
"GPS-07587","OK"
"GPS-07588","OK"
"GPS-07589","OK"
"GPS-07590","OK"
"GPS-07591","OK"
"GPS-07592","OK"
"GPS-07593","OK"
"GPS-07594","OK"
"GPS-07595","OK"
"GPS-07596","OK"
"GPS-07597","OK"
"GPS-07598","OK"
"GPS-07599","OK"
"GPS-07600","OK"
"GPS-07601","OK"
"GPS-07602","OK"
"GPS-07603","OK"
"GPS-07604","OK"
"GPS-07605","OK"
"GPS-07606","OK"
"GPS-07607","OK"
"GPS-07608","OK"
"GPS-07609","OK"
"GPS-07610","OK"
"GPS-07611","OK"
"GPS-07612","OK"
"GPS-07613","OK"
"GPS-07614","OK"
"GPS-07615","OK"
"GPS-07616","OK"
"GPS-07617","OK"
"GPS-07618","OK"
"GPS-07619","OK"
"GPS-07620","OK"
"GPS-07621","OK"
"GPS-07622","OK"
"GPS-07623","OK"
"GPS-07624","OK"
"GPS-07625","OK"
"GPS-07626","OK"
"GPS-07627","OK"
"GPS-07628","OK"
"GPS-07629","OK"
"GPS-07630","OK"
"GPS-07631","SIGNAL_LOST"
"GPS-07632","OK"
"GPS-07633","OK"
"GPS-07634","OK"
"GPS-07635","OK"
"GPS-07636","OK"
"GPS-07637","OK"
"GPS-07638","OK"
"GPS-07639","OK"
"GPS-07640","OK"
"GPS-07641","OK"
"GPS-07642","OK"
"GPS-07643","OK"
"GPS-07644","OK"
"GPS-07645","OK"
"GPS-07646","OK"
"GPS-07647","OK"
"GPS-07648","OK"
"GPS-07649","OK"
"GPS-07650","OK"
"GPS-07651","OK"
"GPS-07652","OK"
"GPS-07653","OK"
"GPS-07654","OK"
"GPS-07655","OK"
"GPS-07656","OK"
"GPS-07657","OK"
"GPS-07658","OK"
"GPS-07659","OK"
"GPS-07660","OK"
"GPS-07661","OK"
"GPS-07662","OK"
"GPS-07663","OK"
"GPS-07664","OK"
"GPS-07665","OK"
"GPS-07666","OK"
"GPS-07667","OK"
"GPS-07668","OK"
"GPS-07669","OK"
"GPS-07670","OK"
"GPS-07671","OFFLINE"
"GPS-07672","OK"
"GPS-07673","OK"
"GPS-07674","OK"
"GPS-07675","OK"
"GPS-07676","OK"
"GPS-07677","OK"
"GPS-07678","OK"
"GPS-07679","OK"
"GPS-07680","OK"
"GPS-07681","OK"
"GPS-07682","OK"
"GPS-07683","OK"
"GPS-07684","OK"
"GPS-07685","OK"
"GPS-07686","OK"
"GPS-07687","OK"
"GPS-07688","OK"
"GPS-07689","OK"
"GPS-07690","OK"
"GPS-07691","OK"
"GPS-07692","OK"
"GPS-07693","OK"
"GPS-07694","OK"
"GPS-07695","OK"
"GPS-07696","OK"
"GPS-07697","OK"
"GPS-07698","OK"
"GPS-07699","OK"
"GPS-07700","OK"
"GPS-07701","SIGNAL_LOST"
"GPS-07702","OK"
"GPS-07703","OK"
"GPS-07704","OK"
"GPS-07705","OK"
"GPS-07706","OK"
"GPS-07707","OK"
"GPS-07708","OK"
"GPS-07709","OK"
"GPS-07710","OK"
"GPS-07711","OK"
"GPS-07712","OK"
"GPS-07713","OK"
"GPS-07714","OK"
"GPS-07715","OK"
"GPS-07716","OK"
"GPS-07717","OK"
"GPS-07718","OK"
"GPS-07719","OK"
"GPS-07720","OK"
"GPS-07721","OK"
"GPS-07722","OK"
"GPS-07723","OK"
"GPS-07724","OK"
"GPS-07725","OK"
"GPS-07726","OK"
"GPS-07727","OK"
"GPS-07728","OK"
"GPS-07729","OK"
"GPS-07730","OK"
"GPS-07731","OK"
"GPS-07732","OK"
"GPS-07733","OK"
"GPS-07734","OK"
"GPS-07735","OK"
"GPS-07736","OK"
"GPS-07737","OK"
"GPS-07738","OK"
"GPS-07739","OK"
"GPS-07740","OK"
"GPS-07741","OK"
"GPS-07742","OK"
"GPS-07743","OK"
"GPS-07744","OK"
"GPS-07745","OK"
"GPS-07746","OK"
"GPS-07747","OK"
"GPS-07748","OK"
"GPS-07749","OK"
"GPS-07750","OK"
"GPS-07751","OK"
"GPS-07752","OK"
"GPS-07753","OK"
"GPS-07754","OK"
"GPS-07755","OK"
"GPS-07756","OK"
"GPS-07757","OK"
"GPS-07758","OK"
"GPS-07759","OK"
"GPS-07760","OK"
"GPS-07761","OK"
"GPS-07762","OK"
"GPS-07763","OK"
"GPS-07764","OK"
"GPS-07765","OK"
"GPS-07766","OK"
"GPS-07767","OK"
"GPS-07768","OK"
"GPS-07769","OK"
"GPS-07770","OK"
"GPS-07771","SIGNAL_LOST"
"GPS-07772","OK"
"GPS-07773","OK"
"GPS-07774","OK"
"GPS-07775","OK"
"GPS-07776","OK"
"GPS-07777","OK"
"GPS-07778","OK"
"GPS-07779","OK"
"GPS-07780","OK"
"GPS-07781","OK"
"GPS-07782","OK"
"GPS-07783","OK"
"GPS-07784","OK"
"GPS-07785","OK"
"GPS-07786","OK"
"GPS-07787","OK"
"GPS-07788","OK"
"GPS-07789","OK"
"GPS-07790","OK"
"GPS-07791","OK"
"GPS-07792","OK"
"GPS-07793","OK"
"GPS-07794","OK"
"GPS-07795","OK"
"GPS-07796","OK"
"GPS-07797","OK"
"GPS-07798","OK"
"GPS-07799","OK"
"GPS-07800","OK"
"GPS-07801","OFFLINE"
"GPS-07802","OK"
"GPS-07803","OK"
"GPS-07804","OK"
"GPS-07805","OK"
"GPS-07806","OK"
"GPS-07807","OK"
"GPS-07808","OK"
"GPS-07809","OK"
"GPS-07810","OK"
"GPS-07811","OK"
"GPS-07812","OK"
"GPS-07813","OK"
"GPS-07814","OK"
"GPS-07815","OK"
"GPS-07816","OK"
"GPS-07817","OK"
"GPS-07818","OK"
"GPS-07819","OK"
"GPS-07820","OK"
"GPS-07821","OK"
"GPS-07822","OK"
"GPS-07823","OK"
"GPS-07824","OK"
"GPS-07825","OK"
"GPS-07826","OK"
"GPS-07827","OK"
"GPS-07828","OK"
"GPS-07829","OK"
"GPS-07830","OK"
"GPS-07831","OK"
"GPS-07832","OK"
"GPS-07833","OK"
"GPS-07834","OK"
"GPS-07835","OK"
"GPS-07836","OK"
"GPS-07837","OK"
"GPS-07838","OK"
"GPS-07839","OK"
"GPS-07840","OK"
"GPS-07841","SIGNAL_LOST"
"GPS-07842","OK"
"GPS-07843","OK"
"GPS-07844","OK"
"GPS-07845","OK"
"GPS-07846","OK"
"GPS-07847","OK"
"GPS-07848","OK"
"GPS-07849","OK"
"GPS-07850","OK"
"GPS-07851","OK"
"GPS-07852","OK"
"GPS-07853","OK"
"GPS-07854","OK"
"GPS-07855","OK"
"GPS-07856","OK"
"GPS-07857","OK"
"GPS-07858","OK"
"GPS-07859","OK"
"GPS-07860","OK"
"GPS-07861","OK"
"GPS-07862","OK"
"GPS-07863","OK"
"GPS-07864","OK"
"GPS-07865","OK"
"GPS-07866","OK"
"GPS-07867","OK"
"GPS-07868","OK"
"GPS-07869","OK"
"GPS-07870","OK"
"GPS-07871","OK"
"GPS-07872","OK"
"GPS-07873","OK"
"GPS-07874","OK"
